Fecha,Visita,Local,Carreras_Visita,Carreras_Local,Hits_Visita,HR_Visita,Hits_Local,HR_Local,Pitcher_Visita,Pitcher_Local,Gana_Local
2023-04-18,TBA,CIN,10,0,17,4,4,0,bradt002,lodon001,0
2023-04-19,MIL,SEA,5,3,9,0,7,1,lauee001,gonzm005,0
2023-04-19,CHN,OAK,12,2,11,1,5,0,steej002,millm004,0
2023-04-19,ANA,NYA,2,3,7,0,6,1,canng001,britj003,1
2023-04-19,TEX,KCA,12,3,13,1,9,1,perem004,singb001,0
2023-04-19,TOR,HOU,1,8,4,0,8,1,berrj001,garcl007,1
2023-04-19,CLE,DET,3,2,5,1,8,2,quanc001,turns003,0
2023-04-19,PHI,CHA,5,2,9,2,6,1,walkt004,clevm001,0
2023-04-19,ATL,SDN,0,1,4,0,6,1,mortc002,martn002,1
2023-04-19,BAL,WAS,4,0,4,1,6,0,bradk001,gorem001,0
2023-04-19,ARI,SLN,5,14,11,2,13,2,bumgm001,woodj003,1
2023-04-19,SFN,MIA,5,2,7,2,10,0,cobba001,roget003,0
2023-04-19,NYN,LAN,5,3,11,1,5,1,schem001,syndn001,0
2023-04-19,PIT,COL,14,3,18,2,5,0,oviej001,gomba001,0
2023-04-19,TBA,CIN,8,0,12,1,5,0,rasmd002,stoul001,0
2023-04-19,MIN,BOS,10,4,9,3,7,1,ryanj002,klubc001,0
2023-04-20,MIN,BOS,5,11,10,1,14,2,maedk001,houct001,1
2023-04-20,ANA,NYA,3,9,7,0,9,0,sandp002,cortn001,1
2023-04-20,NYN,SFN,9,4,13,3,7,2,sengk001,manas001,0
2023-04-20,COL,PHI,5,0,7,1,6,0,feltr001,stram001,0
2023-04-20,LAN,CHN,6,2,9,3,6,1,grovm001,assaj001,0
2023-04-20,SDN,ARI,7,5,7,2,12,0,wachm001,nelsr003,0
2023-04-20,CIN,PIT,3,4,8,0,4,2,weavl001,contr001,1
2023-04-21,WAS,MIN,3,2,6,1,6,1,willt002,mahlt001,0
2023-04-21,OAK,TEX,5,4,8,2,7,1,searj001,grayj003,0
2023-04-21,CHA,TBA,7,8,10,1,10,3,kopem001,faucc001,1
2023-04-21,SLN,SEA,2,5,3,0,6,1,matzs001,kirbg001,1
2023-04-21,TOR,NYA,6,1,8,2,5,1,kikuy001,germd001,0
2023-04-21,DET,BAL,1,2,5,0,7,1,lorem002,wellt003,1
2023-04-21,KCA,ANA,0,2,3,0,6,1,clart003,ohtas001,1
2023-04-21,NYN,SFN,7,0,13,1,5,0,luccj001,desca001,0
2023-04-21,CIN,PIT,2,4,5,0,6,0,ashcg001,kellm003,1
2023-04-21,COL,PHI,3,4,4,1,9,1,davin001,nolaa001,1
2023-04-21,BOS,MIL,5,3,8,1,8,1,piven001,peraf001,0
2023-04-21,LAN,CHN,0,13,1,0,17,4,uriaj001,smyld001,1
2023-04-21,HOU,ATL,6,4,11,1,7,0,browh001,eldeb001,0
2023-04-21,SDN,ARI,0,9,2,0,12,0,lugos001,gallz001,1
2023-04-22,MIA,CLE,3,2,11,0,7,0,garrb001,plesz001,0
2023-04-22,WAS,MIN,10,4,15,1,9,1,kuhlc001,lopep002,0
2023-04-22,TOR,NYA,2,3,7,1,7,1,manoa001,coleg001,1
2023-04-22,SLN,SEA,4,5,9,1,7,2,mikom001,castl003,1
2023-04-22,CHA,TBA,3,4,5,3,9,1,ceasd001,mccls003,1
2023-04-22,OAK,TEX,3,18,7,1,18,4,fujis001,heana001,1
2023-04-22,DET,BAL,1,5,2,1,6,1,wentj001,gibsk002,1
2023-04-22,LAN,CHN,9,4,11,4,5,1,may-d003,wesnh001,0
2023-04-22,NYN,SFN,4,7,10,1,7,2,peted003,webbl001,1
2023-04-22,CIN,PIT,1,2,8,0,8,0,cessl001,hillr001,1
2023-04-22,COL,PHI,3,4,9,0,7,3,freek001,sancc002,1
2023-04-22,BOS,MIL,4,5,8,2,9,1,whitg002,milew001,1
2023-04-22,HOU,ATL,6,3,11,2,8,2,valdf001,wrigk001,0
2023-04-22,SDN,ARI,5,3,6,1,9,1,musgj001,kellm002,0
2023-04-22,KCA,ANA,11,8,12,0,12,4,greiz001,andet002,0
2023-04-23,OAK,TEX,2,5,5,1,9,1,mullk001,degrj001,1
2023-04-23,CHA,TBA,1,4,3,0,5,2,gioll001,efliz001,1
2023-04-23,TOR,NYA,5,1,6,2,6,1,gausk001,schmc002,0
2023-04-23,WAS,MIN,1,3,3,0,9,2,corbp001,oberb002,1
2023-04-23,MIA,CLE,4,7,8,2,13,2,luzaj001,allel003,1
2023-04-23,DET,BAL,1,2,7,0,3,0,rodre004,rodrg003,1
2023-04-23,KCA,ANA,3,4,8,3,7,3,lylej001,detmr001,1
2023-04-23,SLN,SEA,7,3,13,3,6,1,flahj002,flexc001,0
2023-04-23,CIN,PIT,0,2,4,0,6,0,greeh001,velav001,1
2023-04-23,COL,PHI,3,9,7,0,8,4,urenj001,wheez001,1
2023-04-23,BOS,MIL,12,5,13,3,6,2,bellb002,burnc002,0
2023-04-23,LAN,CHN,7,3,8,3,6,1,kersc001,strom001,0
2023-04-23,HOU,ATL,5,2,9,0,3,1,javic001,friem001,0
2023-04-23,SDN,ARI,7,5,8,1,6,3,darvy001,jamed003,0
2023-04-23,NYN,SFN,4,5,8,1,8,1,megit002,strir001,1
2023-04-24,CHA,TOR,2,5,3,0,8,1,lynnl001,bassc001,1
2023-04-24,HOU,TBA,3,8,6,2,14,0,urquj001,bradt002,1
2023-04-24,NYA,MIN,1,6,6,0,10,1,britj003,grays001,1
2023-04-24,COL,CLE,6,0,10,1,4,0,gomba001,quanc001,0
2023-04-24,BOS,BAL,4,5,7,2,13,0,salec001,kremd001,1
2023-04-24,OAK,ANA,11,10,14,5,13,3,waldk003,suarj001,0
2023-04-24,DET,MIL,4,2,8,1,5,2,boydm001,rea-c001,0
2023-04-24,TEX,CIN,6,7,10,2,8,0,eovan001,lodon001,1
2023-04-24,MIA,ATL,0,11,2,0,12,5,cabre003,stris002,1
2023-04-24,KCA,ARI,4,5,10,1,7,0,kellb003,henrt001,1
2023-04-24,SLN,SFN,0,4,6,0,8,1,montj004,cobba001,1
2023-04-25,CHA,TOR,0,7,4,0,10,2,clevm001,berrj001,1
2023-04-25,HOU,TBA,5,0,11,0,5,0,garcl007,rasmd002,0
2023-04-25,NYA,MIN,2,6,8,0,8,2,cortn001,ryanj002,1
2023-04-25,COL,CLE,5,1,8,1,6,0,feltr001,battp001,0
2023-04-25,BOS,BAL,8,6,11,1,11,3,klubc001,bradk001,0
2023-04-25,OAK,ANA,3,5,6,1,10,0,millm004,canng001,1
2023-04-25,SLN,SFN,4,5,9,1,9,2,woodj003,brebj001,1
2023-04-25,WAS,NYN,5,0,11,1,5,0,grayj004,buttj001,0
2023-04-25,SEA,PHI,5,3,8,2,10,1,gonzm005,faltb001,0
2023-04-25,DET,MIL,4,3,12,1,5,1,turns003,lauee001,0
2023-04-25,TEX,CIN,6,7,10,3,11,0,perem004,weavl001,1
2023-04-25,SDN,CHN,0,6,5,0,7,1,snelb001,steej002,1
2023-04-25,MIA,ATL,4,7,10,2,10,3,hoeib001,mortc002,1
2023-04-25,KCA,ARI,5,4,14,0,10,0,singb001,nelsr003,0
2023-04-25,LAN,PIT,8,7,9,1,12,1,syndn001,oviej001,0
2023-04-26,CHA,TOR,0,8,4,0,11,1,kopem001,kikuy001,1
2023-04-26,HOU,TBA,1,0,5,0,2,0,browh001,faucc001,0
2023-04-26,NYA,MIN,12,6,14,1,5,3,germd001,maedk001,0
2023-04-26,BOS,BAL,2,6,7,1,11,0,houct001,wellt003,1
2023-04-26,OAK,ANA,3,11,6,1,12,3,medil002,sandp002,1
2023-04-26,SLN,SFN,3,7,8,2,13,2,matzs001,desca001,1
2023-04-26,LAN,PIT,1,8,4,1,12,0,gonst001,contr001,1
2023-04-26,COL,CLE,1,4,7,0,10,1,marqg001,bibet001,1
2023-04-26,WAS,NYN,4,1,8,1,4,0,gorem001,sengk001,0
2023-04-26,DET,MIL,2,6,7,0,8,2,lorem002,peraf001,1
2023-04-26,TEX,CIN,3,5,5,0,7,1,grayj003,ashcg001,1
2023-04-26,SDN,CHN,5,3,9,0,8,1,wachm001,smyld001,0
2023-04-26,MIA,ATL,4,6,5,3,9,2,alcas001,eldeb001,1
2023-04-26,KCA,ARI,0,2,5,0,6,0,yarbr001,gallz001,1
2023-04-26,SEA,PHI,5,6,8,2,12,1,gilbl002,walkt004,1
2023-04-27,NYA,TEX,4,2,8,3,6,0,coleg001,heana001,0
2023-04-27,KCA,MIN,1,7,3,1,10,2,greiz001,mahlt001,1
2023-04-27,BAL,DET,7,4,9,1,8,0,gibsk002,wentj001,0
2023-04-27,TBA,CHA,14,5,16,3,11,1,mccls003,ceasd001,0
2023-04-27,OAK,ANA,7,8,7,2,10,1,searj001,ohtas001,1
2023-04-27,LAN,PIT,2,6,5,0,8,2,uriaj001,kellm003,1
2023-04-27,SEA,PHI,0,1,3,0,4,0,kirbg001,stram001,1
2023-04-27,WAS,NYN,8,9,8,2,16,1,willt002,luccj001,1
2023-04-27,SDN,CHN,2,5,6,1,9,3,lugos001,wesnh001,1
2023-04-27,MIA,ATL,5,4,11,0,5,0,garrb001,wrigk001,0
2023-04-27,SLN,SFN,6,0,12,2,6,0,mikom001,webbl001,0
2023-04-28,PHI,HOU,3,1,8,1,3,1,nolaa001,valdf001,0
2023-04-28,NYA,TEX,2,5,5,0,10,1,schmc002,degrj001,1
2023-04-28,CIN,OAK,11,7,16,1,11,2,cessl001,rucid001,0
2023-04-28,KCA,MIN,6,8,12,1,8,3,lylej001,lopep002,1
2023-04-28,TBA,CHA,3,2,9,1,7,2,efliz001,gioll001,0
2023-04-28,SEA,TOR,2,3,6,1,8,1,castl003,manoa001,1
2023-04-28,ATL,NYN,4,0,5,1,3,0,friem001,peted003,0
2023-04-28,ANA,MIL,1,2,9,0,8,1,andet002,milew001,1
2023-04-28,CHN,MIA,2,3,10,1,8,0,strom001,luzaj001,1
2023-04-28,SLN,LAN,3,7,6,0,9,2,flahj002,may-d003,1
2023-04-28,ARI,COL,9,1,10,1,7,0,kellm002,freek001,0
2023-04-28,CLE,BOS,5,2,8,2,8,0,biebs001,piven001,0
2023-04-29,SEA,TOR,0,1,6,0,3,0,mcgee001,gausk001,1
2023-04-29,NYA,TEX,0,2,3,0,5,1,britj003,eovan001,1
2023-04-29,CIN,OAK,3,2,9,1,7,0,greeh001,mullk001,0
2023-04-29,KCA,MIN,3,2,6,0,10,1,kellb003,oberb002,0
2023-04-29,PHI,HOU,6,1,12,2,6,1,wheez001,javic001,0
2023-04-29,BAL,DET,6,4,11,1,5,1,rodrg003,boydm001,0
2023-04-29,TBA,CHA,12,3,11,5,4,0,faucc001,lynnl001,0
2023-04-29,PIT,WAS,16,1,17,2,7,1,velav001,kuhlc001,0
2023-04-29,SFN,SDN,11,16,13,5,17,6,manas001,musgj001,1
2023-04-29,ANA,MIL,5,7,11,2,5,0,detmr001,burnc002,1
2023-04-29,CHN,MIA,6,7,9,2,12,0,kilic001,cabre003,1
2023-04-29,SLN,LAN,0,1,3,0,5,0,montj004,kersc001,1
2023-04-29,ARI,COL,11,4,16,2,8,0,henrt001,davin001,0
2023-04-29,CLE,BOS,7,8,14,2,16,1,plesz001,bellb002,1
2023-04-30,BAL,DET,5,3,9,2,7,1,bradk001,turns003,0
2023-04-30,NYA,TEX,2,15,8,0,11,4,cortn001,perem004,1
2023-04-30,CIN,OAK,4,5,12,1,9,2,lodon001,waldk003,1
2023-04-30,SEA,TOR,10,8,7,4,14,1,gonzm005,bassc001,0
2023-04-30,KCA,MIN,4,8,10,0,7,1,singb001,grays001,1
2023-04-30,PHI,HOU,3,4,5,2,9,1,faltb001,urquj001,1
2023-04-30,TBA,CHA,9,12,13,4,18,2,rasmd002,clevm001,1
2023-04-30,CHN,MIA,3,4,9,1,8,0,steej002,hoeib001,1
2023-04-30,PIT,WAS,2,7,6,0,15,0,oviej001,grayj004,1
2023-04-30,SFN,SDN,4,6,9,3,10,1,cobba001,darvy001,1
2023-04-30,ANA,MIL,3,0,5,2,3,0,suarj001,rea-c001,0
2023-04-30,SLN,LAN,3,6,10,0,7,0,woodj003,syndn001,1
2023-04-30,ARI,COL,4,12,7,1,16,1,nelsr003,gomba001,1
2023-04-30,CLE,BOS,1,7,4,0,9,2,allel003,salec001,1
2023-05-01,CLE,NYA,3,2,5,0,6,1,quanc001,germd001,0
2023-05-01,SFN,HOU,3,7,5,2,10,0,strir001,garcl007,1
2023-05-01,TOR,BOS,5,6,9,1,13,3,berrj001,klubc001,1
2023-05-01,CHN,WAS,5,1,10,2,6,1,smyld001,gorem001,0
2023-05-01,CIN,SDN,3,8,8,1,16,1,weavl001,snelb001,1
2023-05-01,ATL,NYN,9,8,9,4,9,3,stris002,reyed002,0
2023-05-01,PHI,LAN,4,13,9,1,15,4,walkt004,gonst001,1
2023-05-02,SFN,HOU,2,0,7,0,3,0,desca001,browh001,0
2023-05-02,ARI,TEX,4,6,9,2,10,1,gallz001,grayj003,1
2023-05-02,SEA,OAK,2,1,3,1,3,0,millb004,millm004,0
2023-05-02,CLE,NYA,2,4,6,0,9,2,bibet001,coleg001,1
2023-05-02,BAL,KCA,11,7,15,2,7,4,wellt003,yarbr001,0
2023-05-02,MIN,CHA,2,3,3,1,5,1,ryanj002,kopem001,1
2023-05-02,PIT,TBA,1,4,5,0,6,1,contr001,guerj004,1
2023-05-02,CHN,WAS,1,4,8,1,9,0,wesnh001,willt002,1
2023-05-02,ANA,SLN,5,1,8,1,4,0,sandp002,matzs001,0
2023-05-02,CIN,SDN,2,1,6,0,6,0,ashcg001,wachm001,0
2023-05-02,ATL,MIA,6,0,9,1,4,0,eldeb001,alcas001,0
2023-05-02,PHI,LAN,1,13,2,1,17,1,stram001,uriaj001,1
2023-05-02,MIL,COL,2,3,8,0,9,2,peraf001,feltr001,1
2023-05-02,TOR,BOS,6,7,8,1,14,4,kikuy001,houct001,1
2023-05-03,ARI,TEX,12,7,10,4,12,4,pfaab001,heana001,0
2023-05-03,PIT,TBA,1,8,7,1,10,2,kellm003,mccls003,1
2023-05-03,SEA,OAK,7,2,11,2,6,0,gilbl002,searj001,0
2023-05-03,BAL,KCA,0,6,6,0,13,1,gibsk002,greiz001,1
2023-05-03,SFN,HOU,4,2,7,1,5,1,webbl001,valdf001,0
2023-05-03,NYN,DET,1,8,5,0,12,2,schem001,lorem002,1
2023-05-03,CLE,NYA,3,4,9,0,8,2,biebs001,schmc002,1
2023-05-03,TOR,BOS,3,8,7,2,15,0,manoa001,piven001,1
2023-05-03,CHN,WAS,1,2,6,0,8,0,strom001,irvij001,1
2023-05-03,ANA,SLN,6,4,13,3,7,2,ohtas001,mikom001,0
2023-05-03,CIN,SDN,1,7,8,1,10,1,cessl001,lugos001,1
2023-05-03,ATL,MIA,14,6,18,6,12,1,wrigk001,garrb001,0
2023-05-03,PHI,LAN,6,10,10,0,11,2,nolaa001,stong001,1
2023-05-03,MIL,COL,1,7,5,0,10,2,lauee001,freek001,1
2023-05-03,MIN,CHA,4,6,8,1,12,1,varll001,ceasd001,1
2023-05-04,PIT,TBA,2,3,4,0,5,3,velav001,efliz001,1
2023-05-04,SEA,OAK,5,3,7,1,8,1,kirbg001,rucid001,0
2023-05-04,BAL,KCA,13,10,10,2,16,3,rodrg003,lylej001,0
2023-05-04,NYN,DET,0,2,3,0,5,2,verlj001,rodre004,1
2023-05-04,MIN,CHA,7,3,5,2,7,1,lopep002,gioll001,0
2023-05-04,TOR,BOS,5,11,9,1,16,2,gausk001,bellb002,1
2023-05-04,ANA,SLN,11,7,16,1,10,1,canng001,flahj002,0
2023-05-04,ATL,MIA,6,3,12,2,10,1,doddd001,luzaj001,0
2023-05-04,MIL,COL,6,9,13,3,11,0,milew001,seabc001,1
2023-05-04,CHN,WAS,3,4,6,0,6,2,tailj001,corbp001,1
2023-05-05,MIL,SFN,4,6,7,0,5,2,burnc002,manas001,1
2023-05-05,HOU,SEA,6,4,7,2,8,0,javic001,castl003,0
2023-05-05,OAK,KCA,12,8,17,2,10,1,mullk001,kellb003,0
2023-05-05,MIN,CLE,2,0,3,1,3,0,oberb002,battp001,0
2023-05-05,TEX,ANA,4,5,8,0,9,0,dunnd001,andet002,1
2023-05-05,DET,SLN,5,4,9,1,12,1,boydm001,montj004,0
2023-05-05,LAN,SDN,2,5,4,0,8,2,kersc001,darvy001,1
2023-05-05,NYA,TBA,4,5,8,1,7,2,britj003,chiry001,1
2023-05-05,BOS,PHI,5,3,8,0,8,0,salec001,wheez001,0
2023-05-05,COL,NYN,0,1,5,0,5,1,senza001,sengk001,1
2023-05-05,CHA,CIN,5,4,7,2,8,1,lynnl001,greeh001,0
2023-05-05,MIA,CHN,1,4,8,0,8,1,cabre003,steej002,1
2023-05-05,BAL,ATL,9,4,12,3,11,1,kremd001,friem001,0
2023-05-05,WAS,ARI,1,3,4,1,7,1,grayj004,kellm002,1
2023-05-05,TOR,PIT,4,0,8,1,4,0,bassc001,hillr001,0
2023-05-06,NYA,TBA,3,2,8,0,9,0,germd001,rasmd002,0
2023-05-06,HOU,SEA,5,7,9,0,12,0,franj006,gonzm005,1
2023-05-06,OAK,KCA,5,4,9,1,7,2,waldk003,singb001,0
2023-05-06,MIN,CLE,3,4,8,2,5,1,grays001,allel003,1
2023-05-06,TEX,ANA,10,1,15,0,6,1,eovan001,detmr001,0
2023-05-06,DET,SLN,6,5,13,0,9,2,turns003,waina001,0
2023-05-06,MIL,SFN,1,4,6,0,6,2,rea-c001,cobba001,1
2023-05-06,LAN,SDN,2,1,3,1,5,0,may-d003,snelb001,0
2023-05-06,BOS,PHI,7,4,10,0,10,2,klubc001,faltb001,0
2023-05-06,COL,NYN,5,2,9,1,7,0,gomba001,megit002,0
2023-05-06,CHA,CIN,3,5,8,2,8,1,clevm001,lodon001,1
2023-05-06,MIA,CHN,2,4,6,1,10,0,barnm001,smyld001,1
2023-05-06,BAL,ATL,4,5,8,0,9,2,bradk001,stris002,1
2023-05-06,WAS,ARI,7,8,11,2,16,2,gorem001,henrt001,1
2023-05-06,TOR,PIT,8,2,14,0,5,1,berrj001,oviej001,0
2023-05-07,NYA,TBA,7,8,11,2,10,2,coleg001,guerj004,1
2023-05-07,HOU,SEA,1,3,6,0,11,1,bielb001,millb004,1
2023-05-07,OAK,KCA,1,5,4,0,9,1,millm004,yarbr001,1
2023-05-07,MIN,CLE,0,2,1,0,8,0,ryanj002,quanc001,1
2023-05-07,TEX,ANA,16,8,17,3,13,2,perem004,suarj001,0
2023-05-07,DET,SLN,6,12,8,2,10,4,faeda001,matzs001,1
2023-05-07,MIL,SFN,7,3,12,2,13,1,housa001,strir001,0
2023-05-07,BOS,PHI,1,6,5,1,9,1,houct001,walkt004,1
2023-05-07,TOR,PIT,10,1,15,3,8,0,kikuy001,contr001,0
2023-05-07,COL,NYN,13,6,14,3,9,1,feltr001,luccj001,0
2023-05-07,CHA,CIN,17,4,18,2,10,4,kopem001,ashcg001,0
2023-05-07,MIA,CHN,5,4,9,1,11,0,alcas001,wesnh001,0
2023-05-07,BAL,ATL,2,3,5,0,4,1,wellt003,eldeb001,1
2023-05-07,WAS,ARI,9,8,16,1,9,3,willt002,nelsr003,0
2023-05-07,LAN,SDN,5,2,6,2,9,0,uriaj001,musgj001,0
2023-05-08,TEX,SEA,2,1,4,0,4,1,grayj003,gilbl002,0
2023-05-08,OAK,NYA,2,7,10,0,9,4,searj001,cortn001,1
2023-05-08,CHA,KCA,5,12,8,1,14,1,ceasd001,greiz001,1
2023-05-08,DET,CLE,6,2,13,1,7,1,wentj001,bibet001,0
2023-05-08,TBA,BAL,3,0,7,2,7,0,mccls003,gibsk002,0
2023-05-08,HOU,ANA,4,6,7,1,11,1,browh001,sandp002,1
2023-05-08,COL,PIT,0,2,4,0,7,1,freek001,kellm003,1
2023-05-08,LAN,MIL,3,9,6,1,8,2,gonst001,peraf001,1
2023-05-08,SLN,CHN,3,1,6,0,5,0,mikom001,strom001,0
2023-05-08,MIA,ARI,2,5,9,0,13,1,garrb001,gallz001,1
2023-05-08,WAS,SFN,5,1,11,0,6,1,irvij001,desca001,0
2023-05-09,TBA,BAL,2,4,8,2,7,1,efliz001,rodrg003,1
2023-05-09,TEX,SEA,0,5,7,0,6,1,heana001,kirbg001,1
2023-05-09,OAK,NYA,5,10,10,3,10,2,rucid001,schmc002,1
2023-05-09,SDN,MIN,6,1,10,1,6,0,wachm001,varll001,0
2023-05-09,CHA,KCA,4,2,6,2,5,1,gioll001,lylej001,0
2023-05-09,DET,CLE,0,2,9,0,7,0,lorem002,biebs001,1
2023-05-09,HOU,ANA,3,1,7,1,3,1,valdf001,ohtas001,0
2023-05-09,TOR,PHI,4,8,7,1,9,1,manoa001,nolaa001,1
2023-05-09,COL,PIT,10,1,11,2,4,0,seabc001,ortil003,0
2023-05-09,WAS,SFN,1,4,10,0,10,1,corbp001,webbl001,1
2023-05-09,LAN,MIL,6,2,8,3,5,2,syndn001,lauee001,0
2023-05-09,NYN,CIN,6,7,7,4,10,0,peted003,weavl001,1
2023-05-09,SLN,CHN,6,4,9,3,9,2,flahj002,tailj001,0
2023-05-09,BOS,ATL,3,9,8,1,12,1,piven001,mortc002,1
2023-05-09,MIA,ARI,6,2,9,2,11,1,luzaj001,pfaab001,0
2023-05-10,TEX,SEA,4,3,13,1,7,0,dunnd001,castl003,0
2023-05-10,OAK,NYA,3,11,8,3,10,3,mullk001,britj003,1
2023-05-10,SDN,MIN,3,4,4,1,9,1,lugos001,lopep002,1
2023-05-10,CHA,KCA,1,9,6,0,14,3,lynnl001,kellb003,1
2023-05-10,DET,CLE,5,0,8,0,4,0,rodre004,battp001,0
2023-05-10,TBA,BAL,1,2,6,0,6,0,beekj001,kremd001,1
2023-05-10,HOU,ANA,5,4,8,1,8,2,javic001,canng001,0
2023-05-10,TOR,PHI,1,2,4,1,7,0,gausk001,wheez001,1
2023-05-10,COL,PIT,4,3,8,0,6,2,senza001,hillr001,0
2023-05-10,LAN,MIL,8,1,9,3,5,1,kersc001,milew001,0
2023-05-10,NYN,CIN,2,1,10,1,2,0,verlj001,greeh001,0
2023-05-10,SLN,CHN,4,10,10,0,14,2,montj004,steej002,1
2023-05-10,BOS,ATL,5,2,7,1,8,1,bellb002,lee-d005,0
2023-05-10,MIA,ARI,5,4,7,1,5,0,cabre003,kellm002,0
2023-05-10,WAS,SFN,11,6,12,2,8,2,grayj004,manas001,0
2023-05-11,TBA,NYA,8,2,11,1,4,0,rasmd002,germd001,0
2023-05-11,TEX,OAK,4,0,7,1,3,0,eovan001,medil002,0
2023-05-11,SDN,MIN,3,5,6,2,6,1,darvy001,oberb002,1
2023-05-11,CHA,KCA,3,4,8,0,6,1,clevm001,singb001,1
2023-05-11,NYN,CIN,0,5,6,0,10,1,sengk001,law-d001,1
2023-05-11,SFN,ARI,6,2,8,1,9,0,cobba001,henrt001,0
2023-05-12,ATL,TOR,0,3,2,0,6,1,stris002,bassc001,1
2023-05-12,TEX,OAK,7,9,12,1,14,4,perem004,waldk003,1
2023-05-12,TBA,NYA,5,6,13,3,9,3,kellt002,coleg001,1
2023-05-12,CHN,MIN,6,2,11,1,5,0,smyld001,grays001,0
2023-05-12,SEA,DET,9,2,11,1,7,1,gonzm005,boydm001,0
2023-05-12,HOU,CHA,5,1,8,1,3,1,franj006,kopem001,0
2023-05-12,SLN,BOS,8,6,14,3,9,2,waina001,paxtj001,0
2023-05-12,ANA,CLE,5,4,12,0,11,1,andet002,allel003,0
2023-05-12,NYN,WAS,3,2,10,0,4,0,megit002,gorem001,0
2023-05-12,KCA,MIL,1,5,3,1,11,1,taylj001,burnc002,1
2023-05-12,CIN,MIA,7,4,11,3,7,2,ashcg001,peree004,0
2023-05-12,SDN,LAN,2,4,8,0,6,2,snelb001,may-d003,1
2023-05-12,PHI,COL,6,3,7,2,10,0,walkt004,gomba001,0
2023-05-12,SFN,ARI,5,7,11,2,12,2,brebj001,nelsr003,1
2023-05-12,PIT,BAL,3,6,7,1,9,1,oviej001,bradk001,1
2023-05-13,ANA,CLE,6,8,10,2,12,2,detmr001,quanc001,1
2023-05-13,TEX,OAK,5,0,9,2,5,0,grayj003,kaprj001,0
2023-05-13,TBA,NYA,8,9,12,1,10,3,mccls003,cortn001,1
2023-05-13,ATL,TOR,2,5,7,1,9,0,eldeb001,berrj001,1
2023-05-13,CHN,MIN,1,11,6,0,13,5,wesnh001,ryanj002,1
2023-05-13,SEA,DET,5,0,6,2,3,0,millb004,faeda001,0
2023-05-13,HOU,CHA,1,3,8,0,13,1,bielb001,ceasd001,1
2023-05-13,SDN,LAN,2,4,5,2,8,1,musgj001,uriaj001,1
2023-05-13,PIT,BAL,0,2,3,0,5,2,contr001,wellt003,1
2023-05-13,NYN,WAS,2,3,11,0,10,1,luccj001,willt002,1
2023-05-13,KCA,MIL,3,4,9,1,7,2,greiz001,housa001,1
2023-05-13,CIN,MIA,6,5,8,1,9,2,law-d001,alcas001,0
2023-05-13,PHI,COL,7,4,11,1,8,0,suarr001,feltr001,0
2023-05-13,SFN,ARI,2,7,7,0,9,1,desca001,gallz001,1
2023-05-13,SLN,BOS,4,3,4,1,10,0,matzs001,salec001,0
2023-05-14,ATL,TOR,5,6,10,3,13,1,mchuc001,kikuy001,1
2023-05-14,TBA,NYA,8,7,9,1,12,3,efliz001,schmc002,0
2023-05-14,CHN,MIN,3,16,6,2,18,3,strom001,varll001,1
2023-05-14,SEA,DET,3,5,10,0,9,0,gilbl002,wentj001,1
2023-05-14,ANA,CLE,3,4,5,0,7,1,sandp002,bibet001,1
2023-05-14,HOU,CHA,4,3,9,1,7,2,browh001,gioll001,0
2023-05-14,SLN,BOS,9,1,14,3,5,0,mikom001,klubc001,0
2023-05-14,TEX,OAK,11,3,11,2,7,1,heana001,searj001,0
2023-05-14,NYN,WAS,8,2,10,0,7,0,schem001,irvij001,0
2023-05-14,KCA,MIL,6,9,8,3,6,3,lylej001,rea-c001,1
2023-05-14,CIN,MIA,1,3,5,0,11,0,weavl001,garrb001,1
2023-05-14,SDN,LAN,0,4,3,0,4,1,weatr001,gonst001,1
2023-05-14,PHI,COL,0,4,7,0,6,1,nolaa001,freek001,1
2023-05-14,SFN,ARI,1,2,3,1,4,0,webbl001,pfaab001,1
2023-05-14,PIT,BAL,4,0,7,0,8,0,kellm003,gibsk002,0
2023-05-15,NYA,TOR,7,4,8,3,8,0,cordj001,manoa001,0
2023-05-15,ATL,TEX,12,0,12,5,10,0,mortc002,bradc003,0
2023-05-15,ARI,OAK,5,2,10,2,4,1,kellm002,rucid001,0
2023-05-15,CHN,HOU,4,6,8,1,11,1,tailj001,valdf001,1
2023-05-15,SEA,BOS,10,1,15,3,9,0,kirbg001,houct001,0
2023-05-15,ANA,BAL,9,5,17,2,6,3,ohtas001,rodrg003,0
2023-05-15,NYN,WAS,3,10,11,0,15,1,peted003,corbp001,1
2023-05-15,PHI,SFN,3,6,6,1,10,1,brogc001,wooda002,1
2023-05-15,KCA,SDN,0,4,2,0,5,0,kellb003,wachm001,1
2023-05-15,MIN,LAN,8,9,13,2,11,3,lopep002,syndn001,1
2023-05-15,CIN,COL,8,9,12,0,12,3,greeh001,seabc001,1
2023-05-15,MIL,SLN,1,18,6,0,16,4,peraf001,flahj002,1
2023-05-16,CLE,CHA,3,8,9,0,16,3,biebs001,lynnl001,1
2023-05-16,NYA,TOR,6,3,9,2,9,1,germd001,gausk001,0
2023-05-16,ATL,TEX,4,7,8,2,10,2,shusj001,dunnd001,1
2023-05-16,ARI,OAK,8,9,15,2,12,3,henrt001,mullk001,1
2023-05-16,CHN,HOU,3,7,6,2,9,0,steej002,javic001,1
